-0.365319	0	-1	0	0.165548	-77.5069	-15.0015	-2.97724	0	0	0	0	0	0	0	0	0	0	0	0	9.89482	-222.273	-106.922	-1213.18	-60.5321	462.339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.165548	0	-1	0	35.9449	7.20078	1.49136	0	0	0	0	0	0	0	0	0	0	0	0	-37.4823	-142.7	-11.4053	-59.1932	-1316.66	-208.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.457207	0	-1	0	0.175783	-159.83	-49.1838	-15.4977	0	0	0	0	0	0	0	0	0	0	0	0	-37.085	-242.693	-122.504	-1234.53	-85.0185	606.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.175783	0	-1	0	62.6311	19.8171	6.46599	0	0	0	0	0	0	0	0	0	0	0	0	-98.1153	-230.057	0.11187	-83.4568	-1419.65	-231.982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.56073	0	-1	0	0.186324	-330.595	-163.277	-82.5664	0	0	0	0	0	0	0	0	0	0	0	0	-86.8807	-264.527	-118.993	-1223.27	-115.534	769.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.186324	0	-1	0	111.594	56.3615	29.3149	0	0	0	0	0	0	0	0	0	0	0	0	-169.345	-330.296	11.2179	-113.805	-1528.65	-254.366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.277494	0	-1	0	0.0514192	-26.7022	-2.43953	-0.229715	0	0	0	0	0	0	0	0	0	0	0	0	28.4804	-135.493	-69.1	-1189.41	-14.4354	340.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0514192	0	-1	0	5.23185	0.518909	0.0536972	0	0	0	0	0	0	0	0	0	0	0	0	-24.0918	-73.8106	5.83427	-13.3297	-1257.83	-62.6155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.359148	0	-1	0	0.0527542	-60.5014	-9.42822	-1.50888	0	0	0	0	0	0	0	0	0	0	0	0	-6.61414	-145.586	-102.345	-1236.2	-20.2228	467.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0527542	0	-1	0	9.29	1.54594	0.267464	0	0	0	0	0	0	0	0	0	0	0	0	-79.8709	-151.695	28.5848	-18.9818	-1361.71	-68.0839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
